ID,NM_DISTRITO,LONG,LAT,ID_ADJS
18449,UMUARAMA,-53.3084598047956,-23.76395,[]
18456,UNIÃO DA VITÓRIA,-51.0906095229867,-26.2284345,[]
18460,UNIFLOR,-52.1600108240348,-23.0860486572457,[]
18462,URAÍ,-50.7973651802287,-23.2001591025263,[]
18464,WENCESLAU BRAZ,-49.80298478237,-23.8704228528497,[]
18465,VENTANIA,-50.2476172237288,-24.2441658559639,[]
18467,VERA CRUZ DO OESTE,-53.8800300706254,-25.0631701890109,[]
18469,VERÊ,-52.9085930798312,-25.8806316035548,[]
18473,ALTO PARAÍSO,-53.7328931507692,-23.5081307379288,[]
18475,DOUTOR ULYSSES,-49.4197717989297,-24.5678364522416,[]
18476,VIRMOND,-52.2025433047369,-25.3787659851252,[]
18477,VITORINO,-52.7770814458028,-26.2643442873669,[]
18480,XAMBRÊ,-53.4869406945526,-23.7383943961389,[]
18484,ABDON BATISTA,-51.0252722110367,-27.6089871233363,[]
18485,ABELARDO LUZ,-52.3364823833236,-26.5630310224446,[]
18504,AGROLÂNDIA,-49.8256533877284,-27.4005165879985,[]
18505,AGRONÔMICA,-49.7183688907554,-27.2697161071454,[]
18506,ÁGUA DOCE,-51.5590965552946,-27.0040916588601,[]
18509,ÁGUAS DE CHAPECÓ,-52.9872510056855,-27.0762129124757,[]
18510,ÁGUAS FRIAS,-52.8594194493505,-26.8802275430245,[]
18511,ÁGUAS MORNAS,-48.8405384028278,-27.7065971917498,[]
18512,ALFREDO WAGNER,-49.3438123011528,-27.7053963320374,[]
18516,ALTO BELA VISTA,-51.9110368540592,-27.4311378753286,[]
18517,ANCHIETA,-53.333270177229,-26.5356808606572,[]
18518,ANGELINA,-48.9834760642254,-27.582257352064,[]
18521,ANITA GARIBALDI,-51.1311938712633,-27.6837772900554,[]
18523,ANITÁPOLIS,-49.1315993662195,-27.9098868973331,[]
18524,ANTÔNIO CARLOS,-48.7649600267553,-27.5133710516314,[]
18525,APIÚNA,-49.3916376287528,-27.041812598125,[]
18526,ARABUTÃ,-52.1485992606982,-27.1574036959429,[]
18528,ARAQUARI,-48.6927074119294,-26.3759515540741,[]
18535,ARARANGUÁ,-49.480966523633,-28.9357520142005,[]
18541,ARMAZÉM,-49.012911084774,-28.2587054679168,[]
18542,ARROIO TRINTA,-51.3341239238805,-26.932564856681,[]
18543,ARVOREDO,-52.4577888411626,-27.0735335581574,[]
18544,ASCURRA,-49.3863634278063,-26.954775842494,[]
18545,ATALANTA,-49.7794566741424,-27.4205360018406,[]
18546,AURORA,-49.6436279074818,-27.2990294946104,[]
18547,BALNEÁRIO ARROIO DO SILVA,-49.405702799137,-28.9804024547593,[]
18548,BALNEÁRIO CAMBORIÚ,-48.6346174770265,-26.9918186052546,[]
18549,BALNEÁRIO BARRA DO SUL,-48.6066458760074,-26.4564295671177,[]
18552,BALNEÁRIO GAIVOTA,-49.5908937823551,-29.1645212685343,[]
18554,BANDEIRANTE,-53.64104958659,-26.7689379013244,[]
18555,BARRA BONITA,-53.4413025406045,-26.6522935998562,[]
18556,BARRA VELHA,-48.683864274324,-26.6343614082893,[]
18559,BELA VISTA DO TOLDO,-50.4647882384698,-26.276228278338,[]
18560,BELMONTE,-53.5809772314809,-26.8445863474828,[]
18561,BENEDITO NOVO,-49.3644027494089,-26.7775075690012,[]
18565,BIGUAÇU,-48.6544889289506,-27.49432274347,[]
18570,BLUMENAU,-49.0576308843612,-26.9161077053067,[]
18573,BOCAINA DO SUL,-49.9458979108069,-27.7431983069377,[]
18574,BOMBINHAS,-48.5213451348448,-27.1442546993321,[]
18575,BOM JARDIM DA SERRA,-49.6249777453381,-28.3379471909765,[]
18576,BOM JESUS,-52.3930159598262,-26.735923435578,[]
18577,BOM JESUS DO OESTE,-53.0953502802337,-26.6918115545937,[]
18578,BOM RETIRO,-49.4898337660812,-27.7986710014261,[]
18580,BOTUVERÁ,-49.0784843619278,-27.2021068611648,[]
18582,BRAÇO DO NORTE,-49.1645477089486,-28.2800388673436,[]
18583,BRAÇO DO TROMBUDO,-49.8909079359514,-27.3642513451248,[]
18585,BRUNÓPOLIS,-50.8359207719507,-27.318362150824,[]
18587,BRUSQUE,-48.9151630055153,-27.0983102262107,[]
18588,CAÇADOR,-51.0190347589981,-26.7753476727182,[]
18592,CAIBI,-53.2505271955837,-27.073053932558,[]
18593,CALMON,-51.0966349045981,-26.6046771770733,[]
18596,CAMBORIÚ,-48.6499958521006,-27.0264564992357,[]
18598,CAPÃO ALTO,-50.5114792925864,-27.9416852818149,[]
18599,CAMPO ALEGRE,-49.2633444820536,-26.1906592824645,[]
18611,CAMPO BELO DO SUL,-50.7619937519385,-27.8966573872665,[]
18612,CAMPO ERÊ,-53.0901551703376,-26.3945511410056,[]
18614,CAMPOS NOVOS,-51.2236729932379,-27.3990529792286,[]
18624,CANELINHA,-48.7892731276779,-27.2724147946086,[]
18625,CANOINHAS,-50.3978487118933,-26.1788070142524,[]
18631,CAPINZAL,-51.6113627551759,-27.3442784642161,[]
18634,CAPIVARI DE BAIXO,-48.9605750680941,-28.4490455118251,[]
18636,CATANDUVAS,-51.6589480985776,-27.0720352215709,[]
18637,CAXAMBU DO SUL,-52.8804748928922,-27.1612817848638,[]
18638,CELSO RAMOS,-51.3359938247645,-27.63473860537,[]
18639,CERRO NEGRO,-50.8700622646788,-27.7958280677384,[]
18640,CHAPADÃO DO LAGEADO,-49.5443259548905,-27.5852982512011,[]
18641,CHAPECÓ,-52.6170311134138,-27.1068370215332,[]
18647,COCAL DO SUL,-49.3271287199039,-28.6030228652774,[]
18648,CONCÓRDIA,-52.0239710697483,-27.2336587800539,[]
18655,CORDILHEIRA ALTA,-52.6032512708199,-26.9850812923252,[]
18656,CORONEL FREITAS,-52.7091514565173,-26.903251411811,[]
18657,CORONEL MARTINS,-52.6696992888121,-26.5116375952923,[]
18659,CORUPÁ,-49.2267370000436,-26.4319663158101,[]
18660,CORREIA PINTO,-50.363760554615,-27.5848083449709,[]
18661,CRICIÚMA,-49.3659395588222,-28.6735722526747,[]
18663,CUNHA PORÃ,-53.1738455719665,-26.8917270824506,[]
18664,CUNHATAÍ,-53.0932904925904,-26.9731396983276,[]
18665,CURITIBANOS,-50.5826010352621,-27.2829825064663,[]
18669,DESCANSO,-53.5046288706139,-26.8178702209916,[]
18671,DIONÍSIO CERQUEIRA,-53.6313951228273,-26.2664885336603,[]
18676,DONA EMMA,-49.7168977450524,-26.9863006137375,[]
18677,DOUTOR PEDRINHO,-49.4792933619334,-26.7204609555414,[]
18680,ENTRE RIOS,-52.562533967831,-26.7236210952911,[]
18682,ERMO,-49.6434049775486,-28.9850817922511,[]
18683,ERVAL VELHO,-51.4434329044499,-27.2738954846384,[]
18685,FAXINAL DOS GUEDES,-52.2714153987085,-26.8597867213521,[]
18687,FLOR DO SERTÃO,-53.3448914354815,-26.7794323287604,[]
18688,FLORIANÓPOLIS,-48.5476373781933,-27.58779554855,[]
18704,FORMOSA DO SUL,-52.7934500252739,-26.6485233782537,[]
18705,FORQUILHINHA,-49.4688610533615,-28.7424153508779,[]
18709,FRAIBURGO,-50.9250792352346,-27.0234469627061,[]
18710,FREI ROGÉRIO,-50.8064082491164,-27.1747514992324,[]
18712,GALVÃO,-52.682002075558,-26.4554762383808,[]
18713,GAROPABA,-48.6125566828538,-28.020895934826,[]
18714,GARUVA,-48.8498418594081,-26.0220755061165,[]
18715,GASPAR,-48.9677065681263,-26.9183685142378,[]
18716,GOVERNADOR CELSO RAMOS,-48.5781665645095,-27.3186459075051,[]
18719,GRÃO PARÁ,-49.2199960405178,-28.1839865262373,[]
18723,GRAVATAL,-49.0394702581619,-28.3291307178425,[]
18726,GUABIRUBA,-48.9835604480228,-27.0603252392512,[]
18727,GUARACIABA,-53.5220897181838,-26.6003475707552,[]
18730,GUARAMIRIM,-48.9921042659495,-26.4744451283201,[]
18731,GUARUJÁ DO SUL,-53.5254451083141,-26.384920604032,[]
18732,GUATAMBÚ,-52.7838401342671,-27.1369108659036,[]
18734,HERVAL D'OESTE,-51.4962153102599,-27.1703031847073,[]
18735,IBIAM,-51.2394276982807,-27.1805834764113,[]
18737,IBICARÉ,-51.3684502619661,-27.0915490160551,[]
18738,IBIRAMA,-49.5220277592255,-27.0535408849138,[]
18741,IÇARA,-49.3008225783231,-28.7070840092046,[]
18743,ILHOTA,-48.8250140063896,-26.9046251832167,[]
18746,IMARUÍ,-48.8146717195152,-28.3438499095259,[]
18748,IMBITUBA,-48.6692841969228,-28.2399511140131,[]
18751,IMBUIA,-49.4277293449918,-27.4946042536369,[]
18752,INDAIAL,-49.2401404600146,-26.906255999238,[]
18753,IOMERÊ,-51.2406190978758,-27.0010780507868,[]
18754,IPIRA,-51.7708536189115,-27.4097088482285,[]
18755,IPORÃ DO OESTE,-53.5395118843069,-26.9960166793445,[]
18756,IPUAÇU,-52.454296911798,-26.6325600976818,[]
18759,IPUMIRIM,-52.1405408667672,-27.0683263637725,[]
18760,IRACEMINHA,-53.2760577940404,-26.8240650315757,[]
18762,IRANI,-51.9041079240294,-27.016186689116,[]
18763,IRATI,-52.8950113563078,-26.6572269448,[]
18764,IRINEÓPOLIS,-50.8039000498131,-26.2366129371023,[]
18766,ITÁ,-52.3291825163272,-27.2817787174759,[]
18770,ITAIÓPOLIS,-49.9087562022231,-26.3371264112188,[]
18774,ITAJAÍ,-48.6570232083488,-26.9074262397995,[]
18776,ITAPEMA,-48.6173993861423,-27.0959378836856,[]
18777,ITAPIRANGA,-53.7148020649025,-27.1753750894904,[]
18780,ITAPOÁ,-48.6041676070776,-26.0060478870145,[]
18781,ITUPORANGA,-49.603414701133,-27.4148584906675,[]
18783,JABORÁ,-51.7433538390133,-27.1728530868747,[]
18784,JACINTO MACHADO,-49.761768656406,-29.0014186138235,[]
18785,JAGUARUNA,-49.0491289860852,-28.6249636892195,[]
18788,JARAGUÁ DO SUL,-49.0762988228022,-26.4904843494135,[]
18791,JARDINÓPOLIS,-52.8588992560494,-26.7205694035031,[]
18792,JOAÇABA,-51.5066897333377,-27.1739445292328,[]
18797,JOINVILLE,-48.849409143238,-26.3045176486541,[]
18807,JOSÉ BOITEUX,-49.6238066864875,-26.9546826165688,[]
18808,JUPIÁ,-52.7343805407579,-26.393702818029,[]
18809,LACERDÓPOLIS,-51.5628663690798,-27.2646000912219,[]
18810,LAGES,-50.3302224241895,-27.8172594631137,[]
18813,LAGUNA,-48.7813886217994,-28.483585953912,[]
18823,LAJEADO GRANDE,-52.5660348495432,-26.8609423456111,[]
18824,LAURENTINO,-49.7552636609799,-27.2123881016018,[]
18825,LAURO MULLER,-49.3943072672474,-28.3935851652629,[]
18830,LEBON RÉGIS,-50.6918278644481,-26.92911401117,[]
18834,LEOBERTO LEAL,-49.2894014989799,-27.5063895156567,[]
18835,LINDÓIA DO SUL,-52.0809226441985,-27.0474644814817,[]
18836,LONTRAS,-49.5448293546842,-27.1574865637255,[]
18837,LUIZ ALVES,-48.9260467722994,-26.7211107866955,[]
18838,LUZERNA,-51.4679460432033,-27.1298960692111,[]
18839,MACIEIRA,-51.3761219769561,-26.8552123885479,[]
18840,MAFRA,-49.8010375282692,-26.1152284942537,[]
18843,MAJOR GERCINO,-48.9533539588878,-27.4186604134206,[]
18846,MAJOR VIEIRA,-50.3329868433168,-26.357526536006,[]
18847,MARACAJÁ,-49.4543763245932,-28.8503146069746,[]
18848,MARAVILHA,-53.174818815895,-26.7616239472618,[]
18849,MAREMA,-52.6271354100559,-26.8004219087544,[]
18850,MASSARANDUBA,-48.9887446627143,-26.5954580146677,[]
18851,MATOS COSTA,-51.1574514436102,-26.4741154352025,[]
18852,MELEIRO,-49.6298493602249,-28.8324458208608,[]
18854,MIRIM DOCE,-50.0685637123754,-27.2012050831375,[]
18855,MODELO,-53.0535007992379,-26.7780420756962,[]
18856,MONDAÍ,-53.3986840279187,-27.1036116941033,[]
18859,MONTE CARLO,-50.9741046780325,-27.217678802079,[]
18860,MONTE CASTELO,-50.2262714328843,-26.4563624721632,[]
18862,MORRO DA FUMAÇA,-49.2132565084377,-28.6547878430396,[]
18865,MORRO GRANDE,-49.7187999838418,-28.7997195366586,[]
18867,NAVEGANTES,-48.6491829025091,-26.8974391192712,[]
18871,NOVA ERECHIM,-52.9112866654386,-26.9012733980819,[]
18872,NOVA ITABERABA,-52.81124405489,-26.9428898836363,[]
18873,NOVA TRENTO,-48.9257954329345,-27.2877711667856,[]
18876,NOVA VENEZA,-49.5031235817322,-28.638232602301,[]
18886,NOVO HORIZONTE,-52.8340333904853,-26.4461719902068,[]
18887,ORLEANS,-49.2914262911017,-28.3604689662855,[]
18894,OTACÍLIO COSTA,-50.1123146891291,-27.5038461750083,[]
18895,OURO,-51.620562178214,-27.3424881724357,[]
18897,OURO VERDE,-52.3100192014426,-26.6959944195779,[]
18898,PAIAL,-52.5010887492735,-27.2551577941135,[]
18899,PAINEL,-50.1130097409793,-27.9145181854278,[]
18900,PALHOÇA,-48.6702879187122,-27.6470436836907,[]
18904,PALMA SOLA,-53.2799772512092,-26.3465081338035,[]
18905,PALMEIRA,-50.1590014055927,-27.5822620704524,[]
18906,PALMITOS,-53.1622672928949,-27.0702505491681,[]
18911,PAPANDUVA,-50.1632041973224,-26.3939830707766,[]
18913,PARAÍSO,-53.6753141316767,-26.6152629707929,[]
18916,PASSO DE TORRES,-49.725145272462,-29.3234599051044,[]
18918,PASSOS MAIA,-52.061723800427,-26.7808891471921,[]
18920,PAULO LOPES,-48.6814954135887,-27.949816232587,[]
18921,PEDRAS GRANDES,-49.186487547356,-28.4372176497457,[]
18924,PENHA,-48.6475729112698,-26.7688610927433,[]
18925,PERITIBA,-51.9098146670515,-27.3773092814998,[]
18926,PETROLÂNDIA,-49.6948686231007,-27.5281268330003,[]
18928,BALNEÁRIO PIÇARRAS,-48.6750513539987,-26.7691705385029,[]
18929,PINHALZINHO,-52.9822532451308,-26.8488143342201,[]
18932,PINHEIRO PRETO,-51.2305364835274,-27.0451346160511,[]
18933,PIRATUBA,-51.7586498276128,-27.4159535517177,[]
18935,PLANALTO ALEGRE,-52.8673520307871,-27.0694597760793,[]
18936,POMERODE,-49.1741975274002,-26.7448263965019,[]
18937,PONTE ALTA,-50.3771006508207,-27.4677840727923,[]
18938,PONTE ALTA DO NORTE,-50.4654042677657,-27.1690291828981,[]
18939,PONTE SERRADA,-52.014537512533,-26.8749128276431,[]
18942,PORTO BELO,-48.6027567395843,-27.1494662097186,[]
18943,PORTO UNIÃO,-51.0816046335966,-26.2300048980861,[]
18947,POUSO REDONDO,-49.9556521355194,-27.2510862782106,[]
18949,PRAIA GRANDE,-49.960591976336,-29.1957763636175,[]
18952,PRESIDENTE CASTELLO BRANCO,-51.8113755382464,-27.2199421946146,[]
18953,PRESIDENTE GETÚLIO,-49.6220861691379,-27.0414082411233,[]
18955,PRESIDENTE NEREU,-49.4032927710887,-27.2873292141085,[]
18956,PRINCESA,-53.5981058756425,-26.4443352068206,[]
18957,QUILOMBO,-52.7276095700875,-26.7400555498141,[]
18958,RANCHO QUEIMADO,-49.0084323799639,-27.6772088641101,[]
18960,RIO DAS ANTAS,-51.0760199431708,-26.8970674359054,[]
18963,RIO DO CAMPO,-50.1395889130391,-26.9423084311286,[]
18966,RIO DO OESTE,-49.8028622167011,-27.1911665180101,[]
18967,RIO DOS CEDROS,-49.2723794435685,-26.7491298161626,[]
18971,RIO DO SUL,-49.6432375290983,-27.2179032254389,[]
18972,RIO FORTUNA,-49.105093802571,-28.1325913886379,[]
18973,RIO NEGRINHO,-49.5172950755857,-26.255325027927,[]
18976,RIO RUFINO,-49.7775918042695,-27.863235479243,[]
18977,RIQUEZA,-53.3252862115099,-27.0675941645796,[]
18979,RODEIO,-49.3047072334636,-26.9435016683708,[]
18980,ROMELÂNDIA,-53.320158400046,-26.679463563118,[]
18984,SALETE,-50.0017307310962,-26.9752443334315,[]
18985,SALTINHO,-53.058631248926,-26.6085589195734,[]
18986,SALTO VELOSO,-51.4052080779569,-26.9031646076917,[]
18987,SANGÃO,-49.1340298641987,-28.6332229229122,[]
18993,SANTA CECÍLIA,-50.4229016203405,-26.9569007446141,[]
18994,SANTA HELENA,-53.6199878739379,-26.9398439236403,[]
18995,SANTA ROSA DE LIMA,-49.1250913029394,-28.0356055728432,[]
18996,SANTA ROSA DO SUL,-49.7176263735924,-29.1352882185643,[]
18999,SANTA TEREZINHA,-50.0055291871441,-26.7809823539531,[]
19002,SANTA TEREZINHA DO PROGRESSO,-53.1998469616569,-26.6197755738665,[]
19003,SANTIAGO DO SUL,-52.675949479347,-26.6348090908966,[]
19004,SANTO AMARO DA IMPERATRIZ,-48.7802399213721,-27.6897477584618,[]
19005,SÃO BERNARDINO,-52.9655387397374,-26.4732782462558,[]
19006,SÃO BENTO DO SUL,-49.3869788951345,-26.2494854185392,[]
19007,SÃO BONIFÁCIO,-48.9293119585962,-27.8964966985261,[]
19008,SÃO CARLOS,-53.017394273321,-27.0786350778961,[]
19009,SÃO CRISTOVÃO DO SUL,-50.434628933086,-27.2829466733989,[]
19010,SÃO DOMINGOS,-52.5372274685343,-26.5578303695187,[]
19014,SÃO FRANCISCO DO SUL,-48.6375707581745,-26.244017884154,[]
19017,SÃO JOÃO DO OESTE,-53.5959666797443,-27.0974826254415,[]
19020,SÃO JOÃO BATISTA,-48.8570042802462,-27.2958805567379,[]
19022,SÃO JOÃO DO ITAPERIÚ,-48.7677653867626,-26.6174540463118,[]
19027,SÃO JOÃO DO SUL,-49.806571385692,-29.2234797912484,[]
19030,SÃO JOAQUIM,-49.9367417605442,-28.294712499212,[]
19035,SÃO JOSÉ,-48.6160227158664,-27.5903120772487,[]
19039,SÃO JOSÉ DO CEDRO,-53.5001241069131,-26.4560602968492,[]
19043,SÃO JOSÉ DO CERRITO,-50.5813861763305,-27.6685865187534,[]
19044,SÃO LOURENÇO DO OESTE,-52.8513336669502,-26.3551901645503,[]
19049,SÃO LUDGERO,-49.1756843247193,-28.3268955250758,[]
19050,SÃO MARTINHO,-48.9777862480356,-28.16449528961,[]
19054,SÃO MIGUEL DA BOA VISTA,-53.2545563766802,-26.694475145317,[]
19055,SÃO MIGUEL DO OESTE,-53.5188394061561,-26.7264271766606,[]
19056,SÃO PEDRO DE ALCÂNTARA,-48.7876695873071,-27.5671700933901,[]
19057,SAUDADES,-52.9955697272511,-26.9197569510449,[]
19059,SCHROEDER,-49.0732596915149,-26.4209759126271,[]
19060,SEARA,-52.3028548279905,-27.1456976228746,[]
19063,SERRA ALTA,-53.0462763415455,-26.7247733740512,[]
19064,SIDERÓPOLIS,-49.420540933003,-28.5951024182345,[]
19067,SOMBRIO,-49.6342103641341,-29.109132756826,[]
19070,SUL BRASIL,-52.9642047957299,-26.736936209706,[]
19071,TAIÓ,-50.0050964642724,-27.1179373002204,[]
19073,TANGARÁ,-51.245914375254,-27.1010111042277,[]
19076,TIGRINHOS,-53.1575419839148,-26.6894748377594,[]
19077,TIJUCAS,-48.6320705638696,-27.2394536072106,[]
19078,TIMBÉ DO SUL,-49.8441177627943,-28.8325174934795,[]
19079,TIMBÓ,-49.2777122897972,-26.8229025749878,[]
19080,TIMBÓ GRANDE,-50.6746741364894,-26.6178284910438,[]
19082,TRÊS BARRAS,-50.3054193679948,-26.11409633676,[]
19084,TREVISO,-49.455933378851,-28.5184848579408,[]
19085,TREZE DE MAIO,-49.1448153071747,-28.558140037514,[]
19100,TREZE TÍLIAS,-51.4146746650895,-26.9985363058706,[]
19101,TROMBUDO CENTRAL,-49.792478234056,-27.3030195290903,[]
19102,TUBARÃO,-49.0052680770245,-28.4800339478501,[]
19105,TUNÁPOLIS,-53.641459736047,-26.9722235914893,[]
19106,TURVO,-49.6808657451159,-28.9247492173882,[]
19110,UNIÃO DO OESTE,-52.8514964564325,-26.7617370137475,[]
19111,URUBICI,-49.5882056111042,-28.0045549120329,[]
19114,URUPEMA,-49.8732112423988,-27.9526858098159,[]
19115,URUSSANGA,-49.3191079185647,-28.5199662039211,[]
19118,VARGEÃO,-52.154105650118,-26.8639833173705,[]
19119,VARGEM,-50.9781506256549,-27.4899701004296,[]
19120,VARGEM BONITA,-51.7447401814046,-27.0032416045091,[]
19123,VIDAL RAMOS,-49.3682191726114,-27.3957786986881,[]
19124,VIDEIRA,-51.1517052828326,-27.0061290679698,[]
19127,VITOR MEIRELES,-49.8307519609684,-26.8815776185781,[]
19129,WITMARSUM,-49.8042033754401,-26.926742723396,[]
19131,XANXERÊ,-52.4046671389754,-26.8745844992386,[]
19137,XAVANTINA,-52.3428505099137,-27.0702501470745,[]
19139,XAXIM,-52.5349325183039,-26.9637194992369,[]
19142,ZORTÉA,-51.5495663068408,-27.4502514116819,[]
19143,ACEGUÁ,-54.1647315363634,-31.8640153042621,[]
19145,ÁGUA SANTA,-52.0346327891623,-28.1750547485119,[]
19150,AGUDO,-53.2586916877151,-29.6456633632496,[]
19151,AJURICABA,-53.7728188899873,-28.2377290066893,[]
19155,ALECRIM,-54.7670962217407,-27.6610744578017,[]
19157,ALEGRETE,-55.7958701453331,-29.7820432091245,[]
19159,ALEGRIA,-54.0573664131385,-27.8372999563703,[]
19162,ALMIRANTE TAMANDARÉ DO SUL,-52.9137145496944,-28.1137262870376,[]
19165,ALPESTRE,-53.0373660485512,-27.2487687566901,[]
19169,ALTO ALEGRE,-52.9907552806891,-28.7747455370691,[]
19174,ALTO FELIZ,-51.3158156678408,-29.3901391668448,[]
19175,ALVORADA,-51.0777294542001,-29.9974930647423,[]
19177,AMARAL FERRADOR,-52.2512703969698,-30.8751476011694,[]
19179,AMETISTA DO SUL,-53.1921772619969,-27.3564254737849,[]
19181,ANDRÉ DA ROCHA,-51.5737379712009,-28.6319772028819,[]
19182,ANTA GORDA,-52.0158234394073,-28.9708843631015,[]
19185,ANTÔNIO PRADO,-51.2835769243409,-28.8554376246298,[]
19189,ARAMBARÉ,-51.5013182505968,-30.9093455500119,[]
19191,ARARICÁ,-50.9256766146808,-29.6172435929301,[]
19192,ARATIBA,-52.3038319547884,-27.3944441288949,[]
19198,ARROIO DO MEIO,-51.9474494916139,-29.3988907191368,[]
19202,ARROIO DO SAL,-49.932957517978,-29.5929607439655,[]
19203,ARROIO DO PADRE,-52.4333015044096,-31.4406439930693,[]
19209,ARROIO DOS RATOS,-51.733806866458,-30.0900131146766,[]
19210,ARROIO DO TIGRE,-53.0863955671765,-29.3358596133036,[]
19217,ARROIO GRANDE,-53.0822483482181,-32.2363441256672,[]
19222,ARVOREZINHA,-52.1795119395293,-28.8730493916397,[]
19224,AUGUSTO PESTANA,-53.9894700807226,-28.5133519891142,[]
19226,ÁUREA,-52.0541756691329,-27.693786650391,[]
19227,BAGÉ,-54.10708328517,-31.3305018415475,[]
19232,BALNEÁRIO PINHAL,-50.2367010760971,-30.2397509270339,[]
19235,BARÃO,-51.4975376808973,-29.3808640678083,[]
19240,BARÃO DE COTEGIPE,-52.3777503250275,-27.6170925671432,[]
19243,BARÃO DO TRIUNFO,-51.7376694748388,-30.3904838547345,[]
19244,BARRACÃO,-51.4601514583785,-27.6802298713897,[]
19247,BARRA DO GUARITA,-53.7144126933058,-27.1880699614942,[]
19249,BARRA DO QUARAÍ,-57.5570603248122,-30.2110754079217,[]
19253,BARRA DO RIBEIRO,-51.3008736006115,-30.2926754998868,[]
19256,BARRA DO RIO AZUL,-52.4141049464501,-27.4087577154522,[]
19257,BARRA FUNDA,-53.0362966696036,-27.9238258451753,[]
19260,BARROS CASSAL,-52.5877521245,-29.0877043607385,[]
19261,BENJAMIN CONSTANT DO SUL,-52.6022250047219,-27.5085835626576,[]
19264,BENTO GONÇALVES,-51.5155603063239,-29.1674019331912,[]
19276,BOA VISTA DAS MISSÕES,-53.312756393758,-27.6661110350384,[]
19279,BOA VISTA DO BURICÁ,-54.1094812552698,-27.6715669967826,[]
19281,BOA VISTA DO CADEADO,-53.8137346351149,-28.5774344754805,[]
19288,BOA VISTA DO INCRA,-53.3887049606029,-28.8184880340187,[]
19289,BOA VISTA DO SUL,-51.6772718371373,-29.3501193714924,[]
19290,BOM JESUS,-50.4333492699802,-28.6705776756427,[]
19296,BOM PRINCÍPIO,-51.355519097396,-29.4944851149457,[]
19297,BOM PROGRESSO,-53.8667908856402,-27.5467742041554,[]
19298,BOM RETIRO DO SUL,-51.9438467659586,-29.6074226198573,[]
19300,BOQUEIRÃO DO LEÃO,-52.4280502644718,-29.3051579179085,[]
19301,BOSSOROCA,-54.9098109252545,-28.7307243302239,[]
19305,BOZANO,-53.7724021387641,-28.3662899401941,[]
19308,BRAGA,-53.7443293820752,-27.6191925075347,[]
19310,BROCHIER,-51.5889159716534,-29.5555279555572,[]
19312,BUTIÁ,-51.9614829532158,-30.1161440126473,[]
19314,CAÇAPAVA DO SUL,-53.4875689200414,-30.5147432340801,[]
19320,CACEQUI,-54.8277276903362,-29.8802876604795,[]
19324,CACHOEIRA DO SUL,-52.893412558482,-30.0458199797274,[]
19333,CACHOEIRINHA,-51.0936769542628,-29.9506294443447,[]
19334,CACIQUE DOBLE,-51.6641134498382,-27.7682324660163,[]
19336,CAIBATÉ,-54.6378867042087,-28.2910748191668,[]
19337,CAIÇARA,-53.431895485104,-27.280940664627,[]
19339,CAMAQUÃ,-51.8146009062211,-30.8507043892559,[]
19348,CAMARGO,-52.2037989732514,-28.589237531547,[]
19349,CAMBARÁ DO SUL,-50.1437653842536,-29.0481752734456,[]
19356,CAMPESTRE DA SERRA,-51.0956640048374,-28.7965122468981,[]
19360,CAMPINA DAS MISSÕES,-54.8453289508288,-27.9916900284003,[]
19361,CAMPINAS DO SUL,-52.6331044777763,-27.7116014161015,[]
19362,CAMPO BOM,-51.0588699242785,-29.6756850971228,[]
19363,CAMPO NOVO,-53.8028138686737,-27.6744926102172,[]
19365,CAMPOS BORGES,-52.998914733228,-28.8921317673265,[]
19372,CANDELÁRIA,-52.7896684388192,-29.6712854159647,[]
19378,CÂNDIDO GODÓI,-54.7528340428941,-27.951318068101,[]
19379,CANDIOTA,-53.6778046425127,-31.5610097235535,[]
19386,CANELA,-50.8148673493636,-29.3579718504151,[]
19387,CANGUÇU,-52.6762858320724,-31.3938595243163,[]
19389,CANOAS,-51.1810297806876,-29.9186967064906,[]
19390,CANUDOS DO VALE,-52.2323826172485,-29.3235252962996,[]
19391,CAPÃO BONITO DO SUL,-51.3951584627035,-28.1259752949248,[]
19393,CAPÃO DA CANOA,-50.0200224442732,-29.7614666401198,[]
19397,CAPÃO DO CIPÓ,-54.5546989999907,-28.9316275195542,[]
19400,CAPÃO DO LEÃO,-52.4870075720627,-31.7668386566486,[]
19403,CAPIVARI DO SUL,-50.5088079340934,-30.1496596629382,[]
19406,CAPELA DE SANTANA,-51.3217693454114,-29.7019448519831,[]
19407,CAPITÃO,-51.9859688456389,-29.2694996085818,[]
19408,CARAZINHO,-52.7918973881038,-28.2865105908949,[]
19411,CARAÁ,-50.4357564295696,-29.7786374562404,[]
19412,CARLOS BARBOSA,-51.5038176299836,-29.298296805874,[]
19418,CARLOS GOMES,-51.9175762298652,-27.7148920750864,[]
19419,CASCA,-51.9832326574164,-28.5598740168421,[]
19421,CASEIROS,-51.6926828223303,-28.2735654702811,[]
19422,CATUÍPE,-54.0123868476744,-28.2542344724617,[]
19426,CAXIAS DO SUL,-51.178860205883,-29.1668990110621,[]
19433,CENTENÁRIO,-52.0020538458457,-27.7628471303939,[]
19435,CERRITO,-52.8148023322809,-31.852639126784,[]
19438,CERRO BRANCO,-52.9419778017439,-29.6562871949217,[]
19439,CERRO GRANDE,-53.1659130764764,-27.6079801347369,[]
19440,CERRO GRANDE DO SUL,-51.7531032652187,-30.6020289289506,[]
19443,CERRO LARGO,-54.7399972398551,-28.1478408769518,[]
